481939204	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	040	040	04	1	1.0	38	10	38	-4.41010307196185	0							3	Fox Lake, Illinois, United States	US	USIL	42.3967	-88.1837	408628	3	Fox Lake, Illinois, United States	US	USIL	42.3967	-88.1837	408628	20151105	http://www.wsiltv.com/story/30432484/hero-officer-staged-suicide-embezzled-from-youth-program
481939205	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	040	040	04	1	1.0	6	1	6	1.94003527336861	0							3	Oak Ridge, Arkansas, United States	US	USAR	35.894	-90.784	64696	3	Oak Ridge, Arkansas, United States	US	USAR	35.894	-90.784	64696	20151105	http://www.oakridger.com/article/20151104/NEWS/151109943
481939206	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	1.94003527336861	0							2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	3	Oak Ridge, Arkansas, United States	US	USAR	35.894	-90.784	64696	20151105	http://www.oakridger.com/article/20151104/NEWS/151109943
481939207	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-0.9674582233949	0							2	Colorado, United States	US	USCO	39.0646	-105.327	CO	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20151105	http://www.newyorker.com/tech/elements/what-your-dust-says-about-you
481939208	20151105	201511	2015	2015.8356											USA	FLORIDA	USA								1	040	040	04	1	1.0	5	1	5	-1.6728624535316	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20151105	http://www.carbonated.tv/news/marco-rubio-admits-to-wasting-thousands-of-taxpayer-dollars-on-himself
481939209	20151105	201511	2015	2015.8356											USA	LOS ANGELES	USA								1	040	040	04	1	1.0	40	3	40	-2.75388340748438	0							1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20151105	http://medicalxpress.com/news/2015-11-children-stressed-parents-prone-obesity.html
481939210	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	1.31233595800525	0							2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20151105	http://nrn.com/same-store-sales/wendy-s-value-deal-drives-3q-sales
481939211	20151105	201511	2015	2015.8356											USA	OREGON	USA								1	040	040	04	1	1.0	10	2	10	-5.69345270364462	0							2	Oregon, United States	US	USOR	44.5672	-122.127	OR	2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20151105	http://beatricedailysun.com/entertainment/music/ex-journey-drummer-admits-abuse-during-post-rehab-interview/article_65326a58-5da3-5969-9eba-e00ac9655bd6.html
481939212	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	040	040	04	1	1.0	8	1	4	-0.85836909871245	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20151105	http://www.comingsoon.net/movies/trailers/629499-spectres-monica-bellucci-lea-seydoux
481939213	20151105	201511	2015	2015.8356											USA	NASHVILLE	USA								1	042	042	04	1	1.9	795	82	775	0.741429086663894	0							0							0							20151105	http://perezhilton.com/cocoperez/2015-11-04-cma-awards-2015-danielle-bradbery-raelynn-cassadee-pope-red-carpet
481939214	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	042	042	04	1	1.9	34	8	34	0.499992921636564	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20151105	http://www.mercurynews.com/entertainment/ci_29060936/how-does-james-bond-franchise-endure-against-all
